19, s, 5, 7.66184, 366.838, IC
2, t, 37, 7.66193, 203.087, None
15, s, 8, 7.66498, 89.039, None
7, t, 7, 7.66763, 210.926, None
10, s, 17, 7.67589, 387.597, None
20, s, 3, 7.68574, 138.332, None
11, s, 14, 7.68680, 399.361, None
16, s, 8, 7.68968, 249.314, None
13, s, 11, 7.69302, 85.697, None
4, t, 27, 7.69746, 231.160, None
9, s, 19, 7.69829, 248.139, vp
4, s, 34, 7.70248, 246.184, None
1, t, 48, 7.71644, 145.222, None
7, t, 8, 7.71714, 211.193, None
0, s, 73, 7.72047, 124.813, None
0, t, 65, 7.72415, 132.223, None
1, s, 48, 7.73333, 138.198, None
6, t, 19, 7.73859, 223.514, None
6, s, 26, 7.75789, 267.881, None
3, t, 32, 7.76494, 218.723, None
15, s, 9, 7.77175, 249.501, None
7, t, 9, 7.77253, 211.416, None
2, s, 40, 7.77395, 166.528, None
12, s, 13, 7.77700, 568.828, vp
5, s, 30, 7.78000, 247.893, None
7, s, 24, 7.78008, 249.190, None
3, s, 36, 7.78776, 424.628, None
21, s, 3, 7.80159, 170.590, None
17, s, 8, 7.80505, 544.070, IC
2, t, 38, 7.80776, 201.776, None
5, t, 24, 7.81082, 240.674, None
0, s, 74, 7.81315, 124.332, None
22, s, 1, 7.81954, 766.871, IC
14, s, 11, 7.82354, 265.322, None
1, t, 49, 7.83222, 144.550, None
7, t, 10, 7.83370, 211.640, None
0, t, 66, 7.83397, 132.363, None
8, s, 20, 7.84335, 243.546, None
1, s, 49, 7.85414, 136.986, None
4, s, 35, 7.86482, 243.784, None
4, t, 28, 7.87166, 230.894, None
6, t, 20, 7.87557, 225.073, None
15, s, 10, 7.89749, 310.174, None
23, s, 1, 7.89909, 85.977, None
7, t, 11, 7.90055, 211.864, None
0, s, 75, 7.90588, 123.854, None
9, s, 20, 7.91021, 89.008, vp
11, s, 15, 7.91906, 332.005, None
2, s, 41, 7.92401, 165.618, None
3, t, 33, 7.92489, 218.531, None
6, s, 27, 7.92636, 262.467, None
10, s, 18, 7.93848, 410.846, None
5, s, 31, 7.94016, 245.098, None
0, t, 67, 7.94378, 132.485, None
1, t, 50, 7.94768, 143.947, None
2, t, 39, 7.95275, 200.401, None
13, s, 12, 7.95503, 247.341, None
18, s, 6, 7.95704, 395.257, IC
7, s, 25, 7.96658, 252.525, None
7, t, 12, 7.97296, 212.089, None
1, s, 50, 7.97410, 135.814, None
8, s, 21, 7.98931, 240.616, None
0, s, 76, 7.99868, 123.411, None
5, t, 25, 8.00238, 241.080, None
3, s, 37, 8.00419, 424.989, None
6, t, 21, 8.01891, 226.603, None
4, s, 36, 8.02622, 241.196, None
4, t, 29, 8.04429, 230.468, None
7, t, 13, 8.05083, 212.269, None
0, t, 68, 8.05359, 132.626, None
1, t, 51, 8.06283, 143.369, None
2, s, 42, 8.07321, 164.772, None
3, t, 34, 8.08426, 218.293, None
13, s, 13, 8.09146, 255.951, None
0, s, 77, 8.09155, 122.986, None
19, s, 6, 8.09314, 95.102, None
1, s, 51, 8.09325, 134.680, None
6, s, 28, 8.09369, 258.331, None
2, t, 40, 8.09687, 198.926, None
12, s, 14, 8.09737, 552.792, vp
5, s, 32, 8.09956, 242.601, None
11, s, 16, 8.10703, 284.576, None
20, s, 4, 8.11677, 782.473, None
16, s, 9, 8.11759, 718.391, None
15, s, 11, 8.13095, 500.250, None
7, t, 14, 8.13404, 212.450, None
8, s, 22, 8.13699, 238.777, None
7, s, 26, 8.15516, 255.167, None
0, t, 69, 8.16340, 132.749, None
6, t, 22, 8.16868, 228.050, None
1, t, 52, 8.17772, 142.857, None
0, s, 78, 8.18447, 122.579, None
4, s, 37, 8.18669, 238.550, None
5, t, 26, 8.19348, 240.442, None
10, s, 19, 8.19796, 411.862, None
22, s, 2, 8.20704, 715.820, IC
1, s, 52, 8.21163, 133.583, None
4, t, 30, 8.21547, 229.991, None
3, s, 38, 8.22055, 425.170, None
2, s, 43, 8.22156, 163.988, None
7, t, 15, 8.22248, 212.630, None
14, s, 12, 8.22406, 85.587, None
2, t, 41, 8.24008, 197.394, None
3, t, 35, 8.24300, 217.912, None
17, s, 9, 8.24853, 87.047, None
5, s, 33, 8.25832, 240.442, None
13, s, 14, 8.25894, 285.551, None
6, s, 29, 8.26057, 255.232, None
9, s, 0, 8.26264, 840.336, None
11, s, 17, 8.26800, 261.712, None
0, t, 70, 8.27320, 132.908, None
0, s, 79, 8.27746, 122.190, None
9, s, 21, 8.28385, 88.960, vp
8, s, 23, 8.28705, 237.812, None
1, t, 53, 8.29235, 142.389, None
18, s, 7, 8.30104, 692.521, None
7, t, 16, 8.31607, 212.766, None
6, t, 23, 8.32495, 229.463, None
1, s, 53, 8.32931, 132.538, None
7, s, 27, 8.34450, 256.937, None
4, s, 38, 8.34624, 235.738, None
2, s, 44, 8.36908, 163.292, None
0, s, 80, 8.37050, 121.832, None
21, s, 4, 8.37362, 86.625, None
2, t, 42, 8.38236, 195.771, None
5, t, 27, 8.38256, 239.063, None
0, t, 71, 8.38300, 133.049, None
4, t, 31, 8.38531, 229.305, None
3, t, 36, 8.40109, 217.486, None
1, t, 54, 8.40675, 141.965, None
12, s, 15, 8.41128, 543.478, vp
7, t, 17, 8.41471, 212.947, None
5, s, 34, 8.41662, 238.607, None
11, s, 18, 8.41849, 251.509, None
6, s, 30, 8.42741, 253.036, None
15, s, 12, 8.43273, 572.410, None
3, s, 39, 8.43686, 425.532, None
16, s, 10, 8.43772, 774.593, vp
8, s, 24, 8.44000, 237.473, None
1, s, 54, 8.44631, 131.527, None
10, s, 20, 8.44666, 390.625, None
0, s, 81, 8.46361, 121.477, None
20, s, 5, 8.47158, 636.537, IC
13, s, 15, 8.47442, 336.927, None
6, t, 24, 8.48769, 230.840, None
0, t, 72, 8.49280, 133.209, None
4, s, 39, 8.50492, 232.937, None
2, s, 45, 8.51575, 162.602, None
7, t, 18, 8.51835, 213.174, None
1, t, 55, 8.52094, 141.583, None
2, t, 43, 8.52366, 194.062, None
7, s, 28, 8.53366, 257.998, None
24, s, 1, 8.55062, 201.491, None
8, t, 1, 8.55115, 201.005, None
4, t, 32, 8.55386, 228.467, None
0, s, 82, 8.55677, 121.153, None
3, t, 37, 8.55849, 216.967, None
22, s, 3, 8.55991, 271.297, None
23, s, 2, 8.56136, 199.840, None
8, t, 2, 8.56168, 201.045, None
1, s, 55, 8.56268, 130.565, None
11, s, 19, 8.56859, 248.756, None
5, t, 28, 8.56860, 237.079, None
5, s, 35, 8.57462, 237.079, None
8, t, 3, 8.57746, 201.086, None
24, s, 2, 8.58528, 87.306, None
6, s, 31, 8.59446, 251.572, None
8, s, 25, 8.59624, 237.812, None
22, s, 4, 8.59840, 205.044, None
8, t, 4, 8.59847, 201.207, None
18, s, 8, 8.59927, 412.712, None
0, t, 73, 8.60259, 133.351, None
23, s, 3, 8.60259, 383.877, None
8, t, 5, 8.62469, 201.329, None
7, t, 19, 8.62695, 213.447, None
1, t, 56, 8.63493, 141.223, None
21, s, 5, 8.63918, 225.785, None
20, s, 6, 8.64279, 215.332, None
0, s, 83, 8.64999, 120.846, None
3, s, 40, 8.65308, 423.729, None
25, s, 1, 8.65517, 843.882, IC
8, t, 6, 8.65608, 201.450, None
6, t, 25, 8.65669, 232.072, None
9, s, 22, 8.65736, 88.905, None
2, s, 46, 8.66161, 161.996, None
4, s, 40, 8.66279, 230.681, None
2, t, 44, 8.66395, 192.308, None
19, s, 7, 8.67141, 96.052, None
10, s, 21, 8.67348, 342.231, None
1, s, 56, 8.67847, 129.651, None
12, s, 16, 8.69179, 449.438, None
8, t, 7, 8.69262, 201.654, None
20, s, 7, 8.70624, 174.490, None
0, t, 74, 8.71237, 133.529, None
3, t, 38, 8.71517, 216.357, None
4, t, 33, 8.72115, 227.531, None
7, s, 29, 8.72202, 258.398, None
11, s, 20, 8.72669, 254.647, None
5, s, 36, 8.73250, 236.016, None
8, t, 8, 8.73426, 201.898, None
14, s, 13, 8.73478, 476.872, None
16, s, 11, 8.73647, 550.661, vp
7, t, 20, 8.74051, 213.812, None
0, s, 84, 8.74327, 120.540, None
18, s, 9, 8.74740, 232.612, None
1, t, 57, 8.74874, 140.905, None
15, s, 13, 8.74954, 85.624, None
5, t, 29, 8.75114, 234.907, None
13, s, 16, 8.75225, 432.339, vp
8, s, 26, 8.75606, 238.607, None
6, s, 32, 8.76180, 250.564, None
8, t, 9, 8.78096, 202.184, None
1, s, 57, 8.79372, 128.783, None
19, s, 8, 8.79785, 282.805, None
2, t, 45, 8.80322, 190.476, None
2, s, 47, 8.80664, 161.394, None
17, s, 10, 8.81700, 89.718, None
3, s, 41, 8.81977, 227.273, None
0, t, 75, 8.82215, 133.690, None
6, t, 26, 8.83146, 233.100, None
8, t, 10, 8.83270, 202.552, None
18, s, 10, 8.83623, 200.602, None
0, s, 85, 8.83660, 120.265, None
21, s, 6, 8.85077, 740.192, IC
7, t, 21, 8.85908, 214.362, None
1, t, 58, 8.86238, 140.607, None
10, s, 22, 8.86846, 292.654, None
4, s, 41, 8.86934, 425.894, None
3, t, 39, 8.87112, 215.657, None
4, t, 34, 8.88720, 226.449, None
8, t, 11, 8.88944, 202.963, None
5, s, 37, 8.89043, 235.294, None
11, s, 21, 8.90437, 277.316, None
1, s, 58, 8.90846, 127.943, None
7, s, 30, 8.90923, 258.398, None
8, s, 27, 8.91960, 239.808, None
6, s, 33, 8.92944, 250.000, None
0, s, 86, 8.92999, 120.005, None
5, t, 30, 8.93017, 232.666, None
0, t, 76, 8.93193, 133.851, None
12, s, 17, 8.93391, 382.848, None
2, t, 46, 8.94143, 188.573, None
23, s, 4, 8.94157, 809.717, IC
17, s, 11, 8.94270, 253.421, None
16, s, 12, 8.94433, 283.930, None
2, s, 48, 8.95086, 160.823, None
8, t, 12, 8.95113, 203.500, None
1, t, 59, 8.97587, 140.351, None
3, s, 42, 8.97605, 224.467, None
7, t, 22, 8.98276, 215.054, None
14, s, 14, 8.98512, 331.236, None
22, s, 5, 9.00525, 85.412, None
6, t, 27, 9.01109, 233.809, None
8, t, 13, 9.01775, 204.082, None
1, s, 59, 9.02273, 127.162, None
25, s, 2, 9.02291, 788.022, IC
0, s, 87, 9.02343, 119.760, None
3, t, 40, 9.02632, 214.915, None
9, s, 23, 9.03075, 88.849, None
10, s, 23, 9.03842, 266.241, None
0, t, 77, 9.04169, 134.030, None
19, s, 9, 9.04716, 612.745, None
5, s, 38, 9.04853, 234.852, None
4, t, 35, 9.05202, 225.327, None
10, s, 0, 9.05612, 829.187, None
13, s, 17, 9.06312, 480.077, None
2, t, 47, 9.07856, 186.602, None
4, s, 42, 9.08550, 426.257, None
8, s, 28, 9.08685, 241.371, None
1, t, 60, 9.08922, 140.115, None
8, t, 14, 9.08928, 204.834, None
2, s, 49, 9.09425, 160.282, None
7, s, 31, 9.09512, 258.065, None
16, s, 13, 9.09571, 275.710, None
6, s, 34, 9.09731, 249.750, None
5, t, 31, 9.10598, 230.574, None
11, s, 22, 9.11159, 317.158, None
7, t, 23, 9.11172, 216.029, None
0, s, 88, 9.11692, 119.546, None
3, s, 43, 9.13162, 221.729, None
1, s, 60, 9.13657, 126.406, None
12, s, 18, 9.14599, 325.415, None
17, s, 12, 9.15128, 462.321, None
0, t, 78, 9.15146, 134.210, None
8, t, 15, 9.16571, 205.677, None
14, s, 15, 9.16847, 277.932, None
21, s, 7, 9.17379, 800.000, IC
3, t, 41, 9.18076, 214.133, None
6, t, 28, 9.19429, 234.137, None
9, s, 24, 9.19693, 254.518, None
1, t, 61, 9.20244, 139.899, None
5, s, 39, 9.20692, 234.797, None
0, s, 89, 9.21047, 119.332, None
2, t, 48, 9.21461, 184.638, None
4, t, 36, 9.21565, 224.115, None
24, s, 3, 9.21864, 97.210, None
2, s, 50, 9.23683, 159.719, None
7, t, 24, 9.24621, 217.344, None
8, t, 16, 9.24701, 206.654, None
1, s, 61, 9.25001, 125.707, None
8, s, 29, 9.25765, 243.072, None
0, t, 79, 9.26121, 134.391, None
20, s, 8, 9.26217, 88.511, None
6, s, 35, 9.26532, 249.626, None
15, s, 14, 9.27016, 85.426, None
5, t, 32, 9.27900, 228.728, None
7, s, 32, 9.27963, 257.599, None
3, s, 44, 9.28652, 219.106, None
23, s, 5, 9.28958, 899.281, IC
4, s, 43, 9.30161, 426.439, None
0, s, 90, 9.30407, 119.133, None
16, s, 14, 9.30436, 370.645, vp
1, t, 62, 9.31553, 139.723, None
12, s, 19, 9.32910, 288.268, None
8, t, 17, 9.33320, 207.771, None
3, t, 42, 9.33444, 213.311, None
11, s, 23, 9.34110, 349.284, vp
2, t, 49, 9.34955, 182.648, None
9, s, 25, 9.35155, 248.942, None
19, s, 10, 9.35739, 676.133, None
1, s, 62, 9.36308, 125.047, None
26, s, 1, 9.36482, 86.550, IC
5, s, 40, 9.36567, 234.962, None
0, t, 80, 9.37095, 134.590, None
13, s, 18, 9.37179, 490.677, vp
4, t, 37, 9.37812, 222.965, None
2, s, 51, 9.37859, 159.185, None
6, t, 29, 9.37950, 234.082, None
18, s, 11, 9.38431, 85.763, None
7, t, 25, 9.38654, 219.106, None
0, s, 91, 9.39773, 118.948, None
10, s, 24, 9.40405, 88.786, None
8, t, 18, 9.42429, 209.074, None
25, s, 3, 9.42461, 377.929, IC
1, t, 63, 9.42851, 139.548, None
8, s, 30, 9.43174, 244.918, None
6, s, 36, 9.43335, 249.688, None
17, s, 13, 9.43593, 554.324, None
3, s, 45, 9.44080, 216.544, None
5, t, 33, 9.44969, 227.169, None
7, s, 33, 9.46276, 257.069, None
1, s, 63, 9.47581, 124.409, None
0, t, 81, 9.48069, 134.771, None
2, t, 50, 9.48340, 180.636, None
27, s, 1, 9.48584, 648.508, None
3, t, 43, 9.48738, 212.495, None
0, s, 92, 9.49143, 118.793, None
12, s, 20, 9.49318, 268.528, None
21, s, 8, 9.49696, 668.003, None
9, s, 26, 9.50555, 246.124, None
4, s, 44, 9.51768, 426.621, None
2, s, 52, 9.51952, 158.629, None
8, t, 19, 9.52030, 210.571, None
5, s, 41, 9.52484, 235.349, None
14, s, 17, 9.52665, 316.256, None
7, t, 26, 9.53308, 221.288, None
4, t, 38, 9.53949, 221.779, None
1, t, 64, 9.54138, 139.392, None
6, t, 30, 9.56517, 233.699, None
9, t, 1, 9.57768, 208.681, None
11, s, 24, 9.57838, 362.713, vp
28, s, 1, 9.57907, 210.793, None
0, s, 93, 9.58519, 118.638, None
26, s, 2, 9.58648, 210.349, None
9, t, 2, 9.58742, 208.855, None
1, s, 64, 9.58823, 123.808, None
0, t, 82, 9.59042, 134.971, None
3, s, 46, 9.59448, 214.041, None
15, s, 15, 9.59778, 499.002, vp
6, s, 37, 9.60127, 249.688, None
9, t, 3, 9.60202, 209.161, None
22, s, 6, 9.60376, 158.353, IC
26, s, 3, 9.60498, 211.551, None
8, s, 31, 9.60874, 246.792, None
24, s, 4, 9.61550, 220.410, None
2, t, 51, 9.61616, 178.635, None
5, t, 34, 9.61851, 225.938, None
8, t, 20, 9.62127, 212.224, None
9, t, 4, 9.62148, 209.512, None
3, t, 44, 9.63958, 211.730, None
7, s, 34, 9.64454, 256.476, None
9, t, 5, 9.64580, 209.996, None
23, s, 6, 9.64641, 140.964, None
12, s, 21, 9.64781, 258.598, None
24, s, 5, 9.64792, 213.904, None
19, s, 11, 9.65375, 534.188, None
1, t, 65, 9.65415, 139.276, None
2, s, 53, 9.65962, 158.078, None
9, s, 27, 9.66038, 244.618, None
13, s, 19, 9.67180, 486.855, vp
9, t, 6, 9.67496, 210.526, None
0, s, 94, 9.67899, 118.511, None
5, s, 42, 9.68442, 235.905, None
7, t, 27, 9.68626, 223.964, None
4, t, 39, 9.69982, 220.751, None
0, t, 83, 9.70014, 135.172, None
24, s, 6, 9.70017, 244.559, None
1, s, 65, 9.70036, 123.259, None
9, t, 7, 9.70896, 211.193, None
17, s, 14, 9.70908, 461.894, None
22, s, 7, 9.71600, 222.767, None
8, t, 21, 9.72724, 214.087, None
4, s, 45, 9.73371, 426.803, None
3, s, 47, 9.74760, 211.685, None
9, t, 8, 9.74778, 211.909, None
2, t, 52, 9.74783, 176.647, None
14, s, 18, 9.74885, 369.413, None
25, s, 4, 9.74946, 298.775, None
6, t, 31, 9.75003, 233.263, None
1, t, 66, 9.76683, 139.140, None
22, s, 8, 9.76699, 222.816, None
6, s, 38, 9.76894, 249.750, None
0, s, 95, 9.77285, 118.385, None
10, s, 25, 9.77727, 88.723, None
5, t, 35, 9.78586, 225.073, None
16, s, 15, 9.78662, 85.368, None
8, s, 32, 9.78823, 248.571, None
20, s, 9, 9.79064, 286.944, None
3, t, 45, 9.79108, 210.926, None
9, t, 9, 9.79140, 212.766, None
2, s, 54, 9.79887, 157.530, None
12, s, 22, 9.79902, 253.872, None
0, t, 84, 9.80985, 135.373, None
1, s, 66, 9.81222, 122.730, None
11, s, 25, 9.81425, 361.141, vp
9, s, 28, 9.81678, 243.902, None
7, s, 35, 9.82499, 255.885, None
21, s, 9, 9.82872, 232.072, None
8, t, 22, 9.83826, 216.169, None
9, t, 10, 9.83982, 213.675, None
5, s, 43, 9.84443, 236.574, None
7, t, 28, 9.84640, 227.169, None
4, t, 40, 9.85920, 219.780, None
27, s, 2, 9.86533, 789.889, IC
0, s, 96, 9.86675, 118.273, None
22, s, 9, 9.87101, 106.101, None
2, t, 53, 9.87843, 174.672, None
1, t, 67, 9.87942, 139.043, None
11, s, 0, 9.88792, 831.947, None
9, t, 11, 9.89301, 214.684, None
18, s, 12, 9.89479, 336.134, None
20, s, 10, 9.90015, 234.797, None
3, s, 48, 9.90017, 209.424, None
26, s, 4, 9.91084, 103.167, None
0, t, 85, 9.91955, 135.575, None
1, s, 67, 9.92384, 122.220, None
15, s, 16, 9.92689, 538.503, vp
6, t, 32, 9.93327, 232.937, None
6, s, 39, 9.93622, 249.750, None
2, s, 55, 9.93726, 156.937, None
17, s, 15, 9.93807, 352.734, None
3, t, 46, 9.94190, 210.172, None
19, s, 12, 9.94585, 86.007, None
4, s, 46, 9.94971, 426.803, None
12, s, 23, 9.95043, 252.207, None
9, t, 12, 9.95095, 215.796, None
5, t, 36, 9.95211, 224.568, None
8, t, 23, 9.95441, 218.388, None
0, s, 97, 9.96070, 118.189, None
13, s, 20, 9.96102, 473.037, vp
8, s, 33, 9.96978, 250.188, None
9, s, 29, 9.97513, 243.546, None
23, s, 7, 9.98394, 668.003, None
1, t, 68, 9.99193, 138.947, None
14, s, 19, 9.99461, 406.339, None
